physics_score,chemistry_score,math_score,total_score,rank
34.46,20.39,16.52,71.38,2603
38.84,20.34,12.81,71.99,2604
16.21,27.84,28.3,72.35,2605
36.76,33.87,0.0,70.63,2606
35.2,13.96,23.0,72.16,2607
10.18,10.62,51.12,71.92,2608
15.78,43.73,12.15,71.66,2609
27.85,19.35,24.72,71.92,2610
17.87,32.74,20.74,71.35,2611
26.3,22.6,24.0,72.91,2612
25.25,12.22,34.71,72.18,2613
26.02,27.19,17.96,71.17,2614
30.53,18.98,21.39,70.91,2615
31.38,13.84,27.49,72.72,2616
21.18,30.72,19.29,71.19,2617
16.1,27.12,29.0,72.22,2618
22.77,19.09,30.69,72.55,2619
32.94,20.68,17.28,70.9,2620
15.31,24.73,32.09,72.12,2621
16.72,30.56,23.4,70.68,2622
25.73,24.53,22.36,72.62,2623
29.46,19.45,22.11,71.02,2624
11.95,31.58,28.23,71.77,2625
12.99,23.75,33.87,70.6,2626
34.31,13.01,25.26,72.59,2627
28.86,20.95,21.05,70.86,2628
25.05,23.18,24.17,72.4,2629
24.71,30.98,14.99,70.68,2630
21.07,38.35,12.89,72.31,2631
16.77,23.05,31.47,71.28,2632
23.97,22.5,25.65,72.13,2633
20.52,31.02,20.19,71.73,2634
13.46,32.55,25.02,71.03,2635
23.69,12.91,34.25,70.84,2636
26.29,20.19,24.89,71.37,2637
20.92,31.36,19.62,71.89,2638
31.7,17.8,22.55,72.04,2639
22.91,32.13,15.81,70.85,2640
36.41,20.74,14.28,71.42,2641
17.31,31.23,23.0,71.54,2642
26.64,32.62,12.2,71.46,2643
17.44,21.75,30.97,70.16,2644
21.16,24.27,25.4,70.82,2645
28.43,19.93,22.55,70.9,2646
24.37,19.17,27.79,71.33,2647
23.52,33.66,13.35,70.53,2648
22.39,18.01,32.98,73.38,2649
25.95,24.49,19.04,69.48,2650
14.75,16.31,40.36,71.42,2651
37.96,11.83,21.59,71.38,2652
33.55,18.52,19.19,71.27,2653
16.2,38.09,15.23,69.52,2654
6.82,28.32,34.52,69.66,2655
37.33,9.28,23.87,70.48,2656
24.08,5.76,41.79,71.63,2657
18.39,17.44,34.32,70.15,2658
29.0,21.39,20.49,70.88,2659
28.09,21.34,22.5,71.92,2660
32.47,33.39,6.32,72.18,2661
14.45,16.83,40.09,71.37,2662
23.54,20.7,26.83,71.07,2663
30.5,18.09,23.12,71.71,2664
13.06,33.92,22.86,69.85,2665
32.22,18.33,21.34,71.9,2666
19.29,30.73,20.63,70.65,2667
29.42,30.3,10.94,70.66,2668
11.66,37.88,21.36,70.9,2669
25.63,23.49,22.61,71.73,2670
37.84,14.98,17.62,70.44,2671
16.95,25.79,28.04,70.77,2672
24.98,39.73,5.45,70.17,2673
28.44,24.68,18.93,72.06,2674
0.0,34.79,35.69,70.47,2675
27.15,33.6,9.91,70.66,2676
20.41,16.43,31.84,68.68,2677
18.19,13.49,38.21,69.89,2678
10.97,37.84,23.23,72.05,2679
21.93,33.49,14.67,70.09,2680
17.21,35.44,18.35,70.99,2681
19.94,10.11,39.96,70.01,2682
28.88,21.33,20.8,71.0,2683
18.51,31.81,20.26,70.57,2684
25.89,36.24,8.32,70.45,2685
26.59,28.8,15.26,70.64,2686
25.65,13.46,32.26,71.37,2687
31.12,16.5,23.56,71.18,2688
18.28,34.67,19.27,72.22,2689
21.82,27.13,21.31,70.27,2690
19.65,22.13,29.71,71.49,2691
11.12,34.27,26.78,72.17,2692
38.81,7.86,24.26,70.92,2693
33.92,32.22,6.34,72.47,2694
18.39,33.07,18.19,69.65,2695
43.73,27.24,0.0,70.97,2696
28.25,3.94,38.27,70.46,2697
13.6,13.58,44.68,71.87,2698
27.67,23.97,20.83,72.47,2699
27.9,21.39,21.94,71.23,2700
23.42,21.04,26.55,71.01,2701
21.13,16.03,34.44,71.61,2702
30.74,21.72,18.04,70.51,2703
9.41,31.49,29.54,70.44,2704
22.27,18.69,28.67,69.63,2705
14.88,28.2,26.94,70.03,2706
17.95,39.85,12.42,70.22,2707
27.96,31.29,11.49,70.74,2708
28.48,17.21,26.08,71.78,2709
16.63,32.28,21.13,70.03,2710
22.05,31.36,17.82,71.23,2711
18.8,26.57,24.5,69.87,2712
16.8,36.81,17.21,70.82,2713
23.59,17.65,28.59,69.84,2714
17.07,30.81,22.84,70.71,2715
18.87,25.42,25.22,69.51,2716
29.92,20.57,20.9,71.39,2717
30.04,19.37,21.72,71.13,2718
26.52,25.73,17.99,70.24,2719
25.68,36.79,7.8,70.27,2720
12.06,23.27,36.51,71.83,2721
15.55,29.88,24.05,69.48,2722
26.14,24.72,20.53,71.39,2723
15.25,22.93,31.53,69.7,2724
22.51,18.31,30.01,70.83,2725
20.33,30.03,20.16,70.52,2726
9.95,23.4,36.98,70.33,2727
7.51,38.25,25.67,71.43,2728
27.15,20.76,23.83,71.74,2729
22.8,27.17,19.4,69.37,2730
20.8,16.45,33.09,70.34,2731
15.1,25.63,30.15,70.89,2732
19.5,23.71,27.89,71.11,2733
25.2,26.79,18.03,70.02,2734
23.06,22.75,23.86,69.67,2735
10.26,16.19,43.01,69.46,2736
34.57,24.81,10.97,70.35,2737
18.91,23.82,27.66,70.39,2738
30.77,20.92,19.75,71.45,2739
35.69,21.12,12.26,69.07,2740
15.96,17.89,36.41,70.27,2741
13.54,32.0,24.63,70.16,2742
27.75,12.27,30.44,70.47,2743
9.41,36.31,24.35,70.07,2744
23.99,14.15,31.9,70.04,2745
37.62,16.9,16.12,70.64,2746
17.06,14.63,38.8,70.49,2747
13.18,22.58,34.45,70.21,2748
37.64,16.24,16.1,69.98,2749
20.33,21.41,29.19,70.93,2750
25.0,28.56,17.98,71.55,2751
19.32,24.17,26.27,69.76,2752
26.57,23.69,20.38,70.63,2753
26.59,21.45,21.62,69.66,2754
22.06,25.92,22.03,70.01,2755
26.04,24.57,19.19,69.79,2756
7.8,31.17,30.6,69.58,2757
26.52,10.33,33.76,70.61,2758
19.81,24.64,24.7,69.15,2759
16.21,28.88,26.07,71.16,2760
34.99,12.72,21.84,69.56,2761
31.88,31.23,7.01,70.12,2762
10.73,28.45,30.15,69.32,2763
11.18,32.81,27.3,71.29,2764
21.78,36.0,12.82,70.6,2765
20.1,21.89,28.56,70.55,2766
25.4,36.72,6.92,69.04,2767
19.08,20.83,30.47,70.38,2768
15.19,10.18,45.44,70.82,2769
7.01,41.31,21.95,70.27,2770
37.92,10.76,20.54,69.22,2771
19.27,36.7,13.96,69.93,2772
27.16,22.88,19.56,69.6,2773
23.89,38.68,8.48,71.04,2774
33.71,20.57,15.37,69.65,2775
4.29,23.82,41.48,69.59,2776
23.67,25.13,20.67,69.47,2777
33.65,14.86,21.42,69.93,2778
19.76,32.19,18.74,70.69,2779
17.3,29.75,23.26,70.3,2780
35.3,14.48,18.93,68.71,2781
21.84,30.26,17.4,69.5,2782
24.88,26.82,18.08,69.77,2783
8.37,24.03,37.66,70.05,2784
10.79,30.03,30.28,71.11,2785
14.11,24.46,31.42,69.99,2786
35.14,7.05,28.73,70.92,2787
14.68,40.28,14.93,69.89,2788
26.18,23.76,19.57,69.52,2789
26.77,21.22,21.02,69.02,2790
1.5,35.35,32.98,69.83,2791
31.57,19.42,18.77,69.75,2792
18.57,26.39,24.59,69.55,2793
23.73,24.53,21.64,69.89,2794
21.08,12.28,35.82,69.18,2795
16.3,28.58,24.03,68.91,2796
19.37,31.17,18.89,69.43,2797
20.85,12.36,36.52,69.73,2798
35.25,19.64,14.2,69.09,2799
22.84,32.52,14.73,70.1,2800
25.73,31.44,12.52,69.69,2801
27.81,24.06,17.31,69.18,2802
35.64,9.8,23.79,69.23,2803
25.14,22.1,22.94,70.18,2804
25.5,17.03,27.45,69.97,2805
28.28,17.02,24.45,69.75,2806
29.7,12.5,26.36,68.56,2807
12.77,32.46,25.65,70.88,2808
32.28,0.0,37.09,69.37,2809
24.48,19.13,25.41,69.02,2810
9.96,30.37,29.48,69.81,2811
26.09,27.15,16.9,70.14,2812
16.55,25.86,26.56,68.97,2813
17.38,25.77,25.95,69.1,2814
26.29,24.54,17.98,68.81,2815
21.47,7.73,39.18,68.39,2816
1.65,32.81,34.45,68.91,2817
24.81,28.18,15.45,68.43,2818
10.85,22.34,36.35,69.54,2819
34.59,16.46,18.29,69.34,2820
20.94,21.26,26.85,69.06,2821
34.61,19.05,16.8,70.46,2822
11.22,28.75,28.82,68.8,2823
12.74,27.35,29.69,69.78,2824
25.98,15.02,28.3,69.31,2825
8.62,33.46,26.68,68.76,2826
39.0,25.87,3.2,68.06,2827
35.43,28.24,5.92,69.58,2828
23.08,26.02,20.35,69.46,2829
21.01,33.65,14.09,68.75,2830
15.78,18.65,34.03,68.46,2831
24.3,19.85,26.09,70.23,2832
24.86,17.09,26.68,68.63,2833
23.23,14.58,31.44,69.26,2834
27.47,21.79,21.47,70.73,2835
17.05,32.27,19.33,68.64,2836
17.52,18.06,34.54,70.12,2837
21.91,20.1,27.32,69.33,2838
20.05,20.5,30.56,71.11,2839
29.13,19.17,20.12,68.42,2840
19.04,21.93,28.2,69.17,2841
26.06,27.53,14.97,68.56,2842
31.22,18.76,20.57,70.56,2843
25.56,19.51,22.54,67.61,2844
22.9,27.14,20.64,70.68,2845
15.12,31.36,23.14,69.62,2846
27.06,22.28,19.97,69.32,2847
21.72,13.13,34.16,69.0,2848
17.63,27.82,22.5,67.94,2849
40.71,28.31,0.0,69.03,2850
33.73,17.67,18.32,69.72,2851
24.88,22.87,20.96,68.72,2852
38.18,14.82,16.68,69.68,2853
21.35,24.51,22.22,68.09,2854
29.25,24.26,17.02,70.53,2855
13.82,40.0,15.68,69.49,2856
18.75,29.93,20.67,69.36,2857
15.15,36.22,17.68,69.04,2858
22.41,26.81,19.92,69.15,2859
25.45,16.36,27.75,69.56,2860
23.88,9.94,34.87,68.69,2861
20.19,37.25,10.99,68.43,2862
20.26,26.74,22.09,69.08,2863
21.66,26.36,20.89,68.91,2864
10.42,37.79,19.81,68.02,2865
7.48,30.71,31.26,69.46,2866
22.73,17.57,29.25,69.56,2867
23.13,24.15,21.21,68.48,2868
31.07,24.75,13.14,68.97,2869
25.85,11.35,31.96,69.16,2870
24.32,22.86,23.1,70.28,2871
6.03,37.46,25.29,68.78,2872
14.53,33.01,20.2,67.74,2873
7.94,35.17,25.07,68.18,2874
36.9,15.26,16.81,68.96,2875
21.3,31.55,15.58,68.42,2876
19.96,21.69,27.93,69.59,2877
24.62,30.91,13.37,68.89,2878
28.04,24.38,16.4,68.81,2879
22.89,19.98,25.67,68.53,2880
35.52,7.47,27.36,70.35,2881
38.26,23.11,6.81,68.18,2882
19.88,36.83,11.6,68.32,2883
22.72,16.05,29.86,68.62,2884
24.87,24.05,19.78,68.7,2885
25.39,19.03,24.9,69.32,2886
30.31,13.09,26.83,70.23,2887
11.69,26.48,29.12,67.28,2888
19.42,24.24,25.14,68.8,2889
18.54,17.97,31.92,68.43,2890
27.81,17.32,24.38,69.5,2891
21.9,20.36,26.59,68.85,2892
36.41,5.9,25.85,68.16,2893
38.4,16.17,13.85,68.41,2894
27.19,26.32,14.15,67.65,2895
8.4,23.07,35.96,67.43,2896
23.61,20.46,23.32,67.38,2897
15.97,20.77,32.49,69.23,2898
19.18,37.45,12.33,68.96,2899
29.2,23.11,16.46,68.78,2900
16.83,31.0,21.38,69.2,2901
34.68,14.36,19.62,68.67,2902
25.3,20.93,23.26,69.49,2903
33.09,4.48,30.74,68.31,2904
15.59,24.53,29.27,69.39,2905
21.88,12.05,33.95,67.88,2906
18.39,26.81,23.39,68.59,2907
9.03,20.49,38.98,68.5,2908
31.45,13.29,23.19,67.93,2909
0.0,40.67,28.2,68.88,2910
5.96,34.77,28.24,68.97,2911
18.57,25.82,23.69,68.08,2912
35.86,15.32,16.85,68.03,2913
18.53,22.93,27.76,69.22,2914
15.54,17.39,36.85,69.79,2915
41.76,23.72,2.19,67.67,2916
15.2,30.67,22.9,68.77,2917
32.71,21.89,13.58,68.18,2918
17.9,28.94,20.6,67.43,2919
22.57,27.35,17.9,67.82,2920
5.67,33.07,28.88,67.62,2921
31.34,16.0,20.87,68.21,2922
32.04,21.13,14.87,68.03,2923
18.16,13.77,35.96,67.9,2924
17.96,17.95,32.19,68.11,2925
40.48,11.11,17.77,69.36,2926
33.93,18.15,17.03,69.1,2927
24.81,20.42,23.11,68.34,2928
19.83,23.57,24.57,67.98,2929
22.1,26.12,20.34,68.56,2930
21.64,22.39,23.96,67.99,2931
30.12,36.41,2.28,68.81,2932
28.68,8.72,31.05,68.45,2933
31.97,18.56,17.33,67.86,2934
23.91,19.99,24.07,67.97,2935
28.75,5.14,33.48,67.37,2936
20.38,28.07,18.97,67.41,2937
18.41,18.48,32.12,69.01,2938
11.36,13.48,43.44,68.27,2939
34.64,31.09,1.77,67.49,2940
19.76,23.72,25.54,69.01,2941
24.24,30.37,13.9,68.51,2942
29.22,22.3,16.18,67.71,2943
35.41,18.46,14.3,68.17,2944
25.88,18.84,23.03,67.75,2945
19.67,6.11,43.95,69.73,2946
18.47,12.21,37.55,68.23,2947
20.69,17.95,28.95,67.59,2948
31.53,18.96,16.83,67.32,2949
33.52,6.87,28.73,69.11,2950
18.27,21.8,28.31,68.39,2951
29.85,28.24,9.06,67.15,2952
12.74,22.2,32.45,67.39,2953
32.72,9.71,24.79,67.22,2954
25.11,18.13,26.17,69.42,2955
19.59,14.28,34.75,68.62,2956
23.04,14.18,28.43,65.65,2957
30.88,26.04,11.54,68.46,2958
15.39,27.06,26.66,69.11,2959
26.06,13.99,28.89,68.94,2960
12.92,23.62,31.84,68.38,2961
15.45,37.64,14.24,67.33,2962
26.59,32.17,8.24,67.0,2963
18.66,12.86,36.06,67.58,2964
28.88,29.31,8.32,66.51,2965
27.74,14.09,24.83,66.66,2966
27.31,23.49,17.85,68.65,2967
15.32,20.37,32.16,67.85,2968
22.33,14.14,30.71,67.18,2969
25.9,15.25,26.12,67.26,2970
49.2,16.05,3.02,68.26,2971
21.87,20.3,24.06,66.24,2972
12.85,23.69,31.95,68.49,2973
21.25,25.35,19.67,66.28,2974
15.96,29.03,23.34,68.33,2975
21.48,37.1,9.03,67.61,2976
28.4,16.4,23.22,68.01,2977
19.91,31.51,16.17,67.6,2978
36.47,8.2,23.93,68.6,2979
33.85,18.76,15.08,67.7,2980
27.54,18.01,22.57,68.13,2981
24.24,27.05,17.51,68.81,2982
32.04,18.92,16.76,67.72,2983
27.56,22.09,19.7,69.34,2984
29.46,19.0,19.35,67.8,2985
12.06,43.7,13.08,68.83,2986
13.1,27.21,27.78,68.1,2987
26.17,7.51,33.89,67.57,2988
12.57,24.6,29.02,66.19,2989
17.95,30.04,19.59,67.58,2990
25.87,16.6,25.2,67.67,2991
21.24,11.99,34.87,68.11,2992
15.1,22.45,31.59,69.14,2993
23.72,6.35,37.75,67.82,2994
24.16,21.52,19.62,65.3,2995
14.02,22.94,29.79,66.76,2996
32.48,27.45,7.06,67.0,2997
20.54,29.25,18.24,68.04,2998
19.25,26.16,21.26,66.68,2999
15.69,13.75,36.98,66.41,3000
36.53,27.56,3.86,67.95,3001
36.73,23.97,6.9,67.6,3002
23.88,21.35,22.23,67.46,3003
15.92,14.8,36.32,67.04,3004
19.91,29.98,17.46,67.34,3005
22.7,27.32,16.86,66.89,3006
13.99,17.75,35.42,67.15,3007
19.15,23.09,24.5,66.74,3008
23.49,21.48,21.24,66.2,3009
17.36,21.81,29.74,68.91,3010
27.18,27.72,12.48,67.39,3011
29.48,11.46,25.68,66.61,3012
12.71,21.98,33.5,68.19,3013
6.85,23.46,36.74,67.06,3014
17.78,23.94,24.78,66.51,3015
12.08,20.03,35.56,67.67,3016
10.22,20.86,36.22,67.29,3017
19.54,24.17,23.87,67.58,3018
30.49,21.12,15.88,67.49,3019
13.84,19.28,34.14,67.26,3020
29.0,30.41,8.31,67.72,3021
30.8,10.37,24.66,65.83,3022
25.56,21.73,19.69,66.99,3023
25.54,22.49,18.89,66.92,3024
9.98,18.97,37.87,66.82,3025
22.2,26.93,18.37,67.49,3026
17.32,24.14,25.91,67.36,3027
21.94,15.51,29.65,67.09,3028
15.18,33.92,18.2,67.3,3029
6.11,37.77,22.81,66.68,3030
33.21,1.58,31.59,66.39,3031
25.01,13.41,29.06,67.48,3032
18.92,20.08,28.98,67.99,3033
2.39,34.54,29.49,66.42,3034
19.72,21.05,26.33,67.11,3035
28.85,9.17,29.09,67.11,3036
31.44,14.95,22.5,68.89,3037
28.95,23.03,15.89,67.87,3038
17.7,25.81,23.87,67.38,3039
34.16,18.71,15.18,68.05,3040
25.53,19.09,23.2,67.82,3041
31.72,14.96,21.44,68.12,3042
48.0,8.64,10.55,67.19,3043
22.36,33.6,11.71,67.67,3044
17.9,22.43,27.53,67.87,3045
24.68,18.12,24.41,67.22,3046
32.51,8.73,25.87,67.11,3047
29.28,21.85,16.91,68.04,3048
19.77,31.74,15.97,67.48,3049
21.5,15.98,30.6,68.08,3050
19.8,30.0,17.43,67.23,3051
23.64,27.51,15.53,66.68,3052
28.47,28.09,10.85,67.41,3053
31.29,21.7,14.01,67.01,3054
20.67,14.45,30.72,65.83,3055
24.96,25.05,16.19,66.21,3056
9.59,18.5,39.33,67.42,3057
26.96,28.66,10.97,66.58,3058
26.5,29.69,11.02,67.22,3059
31.7,27.98,7.27,66.95,3060
13.57,38.03,15.14,66.74,3061
21.27,35.4,9.54,66.22,3062
37.04,17.74,11.83,66.62,3063
31.0,11.69,23.18,65.87,3064
16.82,28.84,21.69,67.35,3065
23.27,9.87,33.75,66.9,3066
16.82,22.5,27.98,67.3,3067
35.59,15.46,16.71,67.76,3068
25.0,19.88,21.73,66.62,3069
18.8,26.19,21.84,66.84,3070
24.02,20.68,22.3,67.0,3071
40.26,8.46,16.98,65.71,3072
19.12,23.03,25.15,67.3,3073
24.1,18.92,23.1,66.12,3074
15.84,10.69,41.02,67.55,3075
13.49,16.39,36.11,65.99,3076
23.83,29.7,13.03,66.56,3077
13.45,40.77,11.77,66.0,3078
18.32,32.34,16.31,66.98,3079
18.39,27.75,20.59,66.73,3080
18.13,24.66,23.76,66.55,3081
19.66,27.66,19.23,66.55,3082
22.94,3.45,42.03,68.43,3083
15.3,29.64,22.28,67.23,3084
27.51,15.28,23.31,66.1,3085
24.75,22.79,18.28,65.82,3086
28.73,23.54,14.04,66.31,3087
35.3,9.34,22.42,67.07,3088
19.25,24.4,22.65,66.3,3089
24.91,12.47,29.46,66.84,3090
15.13,27.96,23.85,66.95,3091
29.9,21.37,14.59,65.86,3092
17.0,20.56,28.64,66.2,3093
26.65,23.8,15.69,66.14,3094
43.96,0.0,23.04,67.0,3095
13.96,29.91,22.91,66.78,3096
24.2,31.95,9.29,65.43,3097
35.69,12.03,17.99,65.71,3098
31.25,11.22,23.53,66.0,3099
20.59,20.28,25.47,66.34,3100
24.51,15.61,26.78,66.89,3101
6.61,23.0,36.24,65.85,3102
17.55,16.87,30.78,65.2,3103
28.0,5.07,32.62,65.7,3104
44.37,10.48,12.7,67.54,3105
29.07,25.87,11.84,66.78,3106
24.77,9.12,32.82,66.7,3107
10.2,29.74,26.87,66.81,3108
13.85,28.09,25.13,67.07,3109
17.88,36.49,11.9,66.26,3110
25.97,13.71,24.84,64.52,3111
21.57,25.73,18.99,66.3,3112
31.99,15.96,17.85,65.8,3113
24.82,18.96,22.03,65.81,3114
18.32,18.22,29.27,65.81,3115
14.25,19.55,32.62,66.42,3116
23.07,0.0,43.15,66.22,3117
30.7,12.24,24.02,66.96,3118
23.6,10.43,31.03,65.06,3119
22.25,21.45,22.14,65.84,3120
26.16,24.98,14.33,65.46,3121
20.44,26.68,19.38,66.5,3122
15.62,25.24,24.29,65.15,3123
12.5,25.62,28.01,66.13,3124
33.81,9.01,23.5,66.33,3125
30.26,20.37,15.34,65.96,3126
34.64,24.88,6.38,65.9,3127
41.75,13.9,10.57,66.22,3128
28.2,5.58,32.39,66.18,3129
19.39,19.79,26.76,65.94,3130
11.09,12.02,43.22,66.33,3131
10.61,22.52,32.05,65.18,3132
27.54,21.05,16.24,64.83,3133
13.95,34.17,18.15,66.27,3134
21.55,6.44,38.84,66.83,3135
18.18,15.93,31.73,65.84,3136
12.03,45.93,7.48,65.44,3137
36.78,12.42,15.63,64.83,3138
14.32,34.45,16.87,65.64,3139
31.59,9.98,24.2,65.77,3140
20.54,17.86,28.09,66.48,3141
24.71,22.61,18.75,66.08,3142
32.13,26.64,7.89,66.67,3143
18.99,22.72,24.53,66.24,3144
16.53,34.8,13.92,65.25,3145
20.69,17.07,27.25,65.01,3146
20.76,25.1,20.29,66.14,3147
35.99,16.09,14.31,66.39,3148
24.65,12.19,28.89,65.73,3149
36.41,10.4,19.59,66.4,3150
11.58,30.29,22.24,64.11,3151
16.65,31.44,18.81,66.9,3152
30.12,25.11,10.62,65.85,3153
9.65,18.25,38.44,66.34,3154
17.54,22.72,24.6,64.86,3155
19.61,27.13,19.73,66.47,3156
20.27,17.43,29.12,66.82,3157
25.26,14.96,25.52,65.74,3158
15.62,29.65,21.07,66.35,3159
15.59,19.22,30.75,65.57,3160
17.24,28.08,20.64,65.96,3161
13.13,28.0,24.19,65.32,3162
24.97,35.47,5.74,66.19,3163
14.21,22.24,30.58,67.02,3164
15.83,32.59,17.91,66.33,3165
5.23,31.77,27.5,64.5,3166
23.69,11.74,30.38,65.8,3167
22.1,15.89,26.9,64.89,3168
27.41,9.87,28.74,66.02,3169
31.57,25.4,8.53,65.51,3170
18.93,22.23,25.47,66.63,3171
32.05,12.6,21.92,66.57,3172
15.81,38.44,11.38,65.63,3173
21.87,35.73,8.99,66.59,3174
21.84,30.06,14.5,66.4,3175
28.2,19.02,19.15,66.37,3176
28.91,16.44,21.67,67.03,3177
0.0,36.46,29.04,65.5,3178
31.06,22.05,12.1,65.21,3179
31.79,14.98,19.03,65.8,3180
29.08,26.48,9.29,64.85,3181
20.99,19.62,24.5,65.1,3182
20.8,13.91,29.94,64.64,3183
14.29,27.53,23.98,65.8,3184
10.09,33.53,23.11,66.74,3185
40.55,22.9,1.57,65.01,3186
10.43,23.13,32.4,65.97,3187
19.31,28.8,17.05,65.16,3188
24.07,18.29,22.6,64.95,3189
0.0,31.32,35.18,66.5,3190
31.99,13.31,21.33,66.63,3191
12.61,34.61,20.18,67.4,3192
19.49,34.78,11.56,65.82,3193
21.02,10.17,33.71,64.9,3194
25.06,23.75,16.47,65.28,3195
28.47,5.35,31.43,65.26,3196
21.01,23.87,19.65,64.53,3197
20.84,19.96,24.28,65.08,3198
26.73,26.83,12.23,65.79,3199
18.25,25.2,20.66,64.11,3200
14.54,17.47,33.34,65.36,3201
26.59,21.57,17.25,65.4,3202
26.4,1.16,35.36,62.93,3203
16.77,19.41,29.39,65.57,3204
30.74,18.13,17.52,66.4,3205
14.51,34.21,18.21,66.93,3206
19.32,23.2,23.1,65.62,3207
15.19,17.75,32.96,65.91,3208
23.24,18.56,24.13,65.93,3209
16.07,31.81,16.55,64.43,3210
20.55,26.18,18.1,64.83,3211
13.45,23.08,28.82,65.35,3212
19.54,23.87,22.39,65.8,3213
20.94,21.93,22.38,65.25,3214
15.54,25.85,23.52,64.91,3215
17.19,20.63,27.16,64.98,3216
13.66,30.58,20.44,64.67,3217
19.14,25.23,20.83,65.19,3218
23.9,20.93,21.39,66.22,3219
20.15,21.32,24.37,65.84,3220
7.49,31.02,25.84,64.35,3221
24.94,28.19,12.39,65.52,3222
11.89,23.24,30.55,65.68,3223
29.63,30.22,6.64,66.5,3224
16.93,18.27,28.88,64.07,3225
18.1,24.24,22.29,64.63,3226
16.46,26.22,22.62,65.3,3227
30.21,18.26,16.96,65.43,3228
34.06,9.91,20.81,64.78,3229
43.16,5.58,16.36,65.1,3230
17.08,23.71,24.78,65.57,3231
22.01,22.82,19.96,64.8,3232
17.51,27.11,21.48,66.1,3233
21.36,18.72,24.33,64.41,3234
40.63,16.75,8.56,65.94,3235
38.29,14.12,12.91,65.31,3236
33.44,14.66,16.16,64.26,3237
20.93,26.32,17.45,64.7,3238
9.42,34.31,22.26,66.0,3239
27.41,18.02,20.96,66.38,3240
33.04,13.58,18.13,64.75,3241
25.58,18.83,18.78,63.2,3242
11.62,29.12,24.36,65.1,3243
25.8,21.84,17.49,65.13,3244
29.91,12.18,21.59,63.68,3245
27.7,21.87,14.84,64.41,3246
14.74,27.77,22.2,64.7,3247
15.28,10.99,40.3,66.57,3248
16.59,24.07,23.85,64.51,3249
14.08,30.89,20.53,65.49,3250
19.27,15.53,29.57,64.37,3251
13.92,10.78,39.6,64.29,3252
25.58,15.93,24.04,65.55,3253
18.68,24.94,21.54,65.17,3254
17.37,22.43,25.92,65.73,3255
14.82,20.8,30.4,66.02,3256
7.5,38.97,18.42,64.89,3257
17.91,23.25,24.84,65.99,3258
23.79,31.43,8.96,64.17,3259
18.52,16.46,30.55,65.53,3260
22.15,16.69,25.77,64.61,3261
19.54,26.99,17.18,63.72,3262
25.42,7.97,31.48,64.87,3263
24.57,20.47,18.17,63.21,3264
22.58,30.23,12.68,65.49,3265
25.97,7.15,31.43,64.55,3266
28.71,14.13,21.68,64.52,3267
22.64,20.77,21.35,64.76,3268
5.86,35.7,22.82,64.39,3269
10.18,30.09,24.38,64.65,3270
28.62,18.77,16.84,64.23,3271
18.45,26.11,19.16,63.73,3272
10.53,32.53,21.83,64.89,3273
20.83,30.78,13.76,65.37,3274
19.56,26.45,18.39,64.39,3275
12.86,20.1,30.61,63.57,3276
36.86,9.01,18.98,64.86,3277
31.93,26.51,7.59,66.03,3278
12.16,29.92,23.31,65.38,3279
21.26,34.3,8.77,64.33,3280
13.93,19.14,32.19,65.26,3281
19.97,12.69,30.75,63.42,3282
32.42,11.93,19.74,64.09,3283
28.06,16.34,20.86,65.26,3284
10.53,30.33,23.62,64.48,3285
13.36,36.25,14.78,64.39,3286
5.46,24.38,34.56,64.39,3287
0.0,24.12,39.81,63.93,3288
18.0,21.4,26.16,65.56,3289
24.5,23.44,17.55,65.5,3290
32.25,23.74,9.43,65.41,3291
23.1,25.18,15.51,63.79,3292
15.54,22.59,26.59,64.72,3293
23.31,22.72,18.14,64.16,3294
17.85,11.69,35.84,65.38,3295
13.25,26.57,24.02,63.84,3296
43.9,12.24,8.71,64.85,3297
31.36,10.71,22.87,64.93,3298
19.39,13.78,32.27,65.44,3299
34.63,10.77,17.69,63.09,3300
18.58,0.29,44.04,62.91,3301
40.12,14.63,8.46,63.21,3302
31.41,10.09,22.08,63.57,3303
17.15,26.59,22.02,65.76,3304
29.66,26.48,7.64,63.79,3305
14.22,30.98,19.23,64.42,3306
33.49,15.22,14.68,63.39,3307
34.69,8.86,20.36,63.91,3308
18.49,24.42,21.46,64.36,3309
4.58,27.07,33.02,64.67,3310
20.25,23.99,18.46,62.69,3311
26.21,18.25,18.85,63.3,3312
1.85,37.88,23.98,63.71,3313
20.54,20.51,21.94,62.99,3314
28.92,21.93,13.37,64.22,3315
21.14,27.72,15.66,64.51,3316
24.47,27.21,13.05,64.73,3317
28.41,15.32,20.32,64.05,3318
13.05,19.56,31.03,63.64,3319
8.63,24.01,31.28,63.92,3320
16.26,17.4,31.28,64.93,3321
21.44,18.99,23.83,64.27,3322
5.88,44.78,11.9,62.56,3323
26.14,27.39,11.48,65.01,3324
24.76,26.84,11.63,63.22,3325
20.13,27.74,16.26,64.13,3326
23.71,21.74,18.86,64.3,3327
14.74,18.2,30.55,63.49,3328
17.28,24.44,23.16,64.87,3329
13.32,27.94,22.47,63.73,3330
43.68,9.34,12.09,65.11,3331
12.26,30.78,21.56,64.59,3332
13.84,31.51,19.91,65.26,3333
19.33,12.52,31.74,63.58,3334
22.74,23.49,17.6,63.82,3335
36.49,11.01,17.59,65.1,3336
35.95,9.8,17.67,63.42,3337
